gene_name,indices
KRTAP4-9,30174;164160;274752
KRTAP4-7,30175;274753
KRTAP2-3,30176;162002;274734
KRTAP2-1,30177;162443
BHLHA9,30178
LINC02656,30179
RTL8B,30180
HMGN2P8,30181
RPL15P3,30182
RNF208,30185
KRTAP3-3,30187;162955
KRTAP3-2,30188;164664
KRTAP3-1,30189;162602
RPL23AP7,30192;64680
KRTAP12-1,30193
KRTAP12-4,30194
KRTAP10-3,30195
KRTAP10-2,30196
KRTAP6-3,30198
SILC1,30201
ZNF552,30204
ZNF586,30205
LINC00685,30208;201815;276228
ZNF829,30210
VN2R17P,30211
ZSCAN5A,30212
DNAAF3,30213
HNRNPFP1,30222
TFPT,30241;187755;188286;188609;190791;191358;191426;191919;192725;194429
ZNF816-ZNF321P,30258
ZNF320,30260
PABPN1P1,30261
PTOV1,30295
PRMT1,30298
RPL13A,30301
PGBD5,30304
KCNK2,30315
ERCC2,30331
KLC3,30335
ZNF233,30341
HNRNPA1P34,30360
RGS13,30362
PDC,30363
TPM3P6,30364
RPL5P5,30372
ALPP,30379
GPR55,30386
CLCP2,30391
LGALS16,30392
CEBPZOS,30398
KRT8P40,30433
XRCC5,30434
ZNF585B,30443
ZFP82,30445
ZNF566,30449
FAM106A,30451
SNX9,30455
COX6B1,30462
HPN-AS1,30478
ZNF181,30479
FAM117B,30483
SUMO1,30484
PDCL3P7,30489
SCYL2P1,30491
PHB1P1,30497
RPL9P21,30499
KRT18P68,30509
WDR45B,30523
RNF11P1,30531
SLC16A3,30532
COX5BP2,30542
RAN,30549
CALCRL,30551
CRLF1,30560
UBBP1,30565
IQCN,30570
UBE2E3,30572
TXNL4AP1,30573
MB21D2,30589
CCDC50,30590
YWHAZP4,30592
SEC14L1,30606
ARF1P2,30616
ELK2AP,30625;204841
MTCO3P40,30627
TMEM121,30629
HNRNPA3,30634
TAOK3,30638
HOXD13,30640
RFC5,30643
BTBD6,30651
RPS27,30654
PLD4,30675
ADGRA1,30681
CD300E,30689
LINC02870,30698
SDK2,30706
SPRR2A,30707
ACTL6A,30710
ABCA5,30721
TIRAP,30722
B3GALT1,30729
SAR1AP2,30733
GALNT3,30734
STT3A,30735
PRKCIP1,30743
RPL13P12,30746
RPL22P19,30747
PDCD10,30756
OR10N1P,30760
OR10D5P,30762
YBX1P4,30779
BTF3L4P2,30782
GALNTL5,30784
TMEM119,30787
GALNT13,30793
SLC4A2,30794
HMBS,30802
ENSAP1,30809
HCFC2P1,30814
NT5DC3,30822
EVL,30845
CCNT2-AS1,30850
H3-7,30854
NBPF1,30862;275374
ANO4,30867;162116
ACP6,30875
GK5,30879
PPP1R2P10,30895
PTRH2,30901
POU2AF1,30921
PTMAP5,30922
VTI1A,30923
SERPINA3,30924
SLC35G2,30925
C11orf65,30929
MTPN,30930
CUL5,30936
STEAP3,30944
CYREN,30947
IFI27L1,30948;188413
CASP4,30963
NME2,30975
PTGFRN,30983
LRRIQ1,30987
CPA5,30988
RPS6P26,30989
NTNG2,30996
TMCC1,31000
FBXW9,31009
NAP1L1,31010
SLC24A4,31012
DENND2C,31016
ANKRD33BP1,31019;274828
TGFBRAP1,31064
HMGB3P1,31068
HPF1,31074
PTPRZ1,31077
RPL7AP22,31083
PLXNA1,31088
LONRF2,31105
SFXN3,31120
SLC12A8,31125
LIPT1,31127
MDFIC,31135
RPS26P8,31139;205518
FMNL1-AS1,31147
ANKRD36BP2,31150;164540
PHLPP2,31152
FAM178B,31153
ANKRD39,31159
PCNPP3,31183
IRF2,31193
MON2,31211
NSUN5P1,31214;45271
NAA50P2,31219
RPL36P12,31220
FBXO8,31232
DDX60,31270
DRD1,31274
PP1P,31285
EIF4E2P1,31287
ARHGAP9,31290
UBTD2,31291
PPAN-P2RY11,31294
FBXW11P1,31299
SLC35B2,31303
COASY,31307
SFTPB,31309
NDUFA4L2,31311
SUCLG1,31325
CNP,31336
CISD1P1,31345
NT5C3B,31347
PHLDB2,31353
PLCXD2,31361
SYT12,31365
DQX1,31367
PC,31369
C1QTNF2,31382
RBM22P2,31385
FABP6,31387
KRT41P,31391;274731
CSP1,31394
KRT34,31397;162547;274733
HNRNPA1P6,31398
KRTAP9-9,31401;162274;177749
BBOF1,31402
KRTAP4-12,31405;162521;274739
KRTAP2-4,31406;163350;274735
CBLB,31412
KRT222,31418
MTHFD2,31420
RPL24,31437
RPL17P34,31471
NIT2,31473
VTI1BP2,31483
NR2F2,31492
OR5H8,31507
YBX2P1,31508
CHD2,31509
H2AZP3,31519
NDUFC1,31525
SIPA1,31526
MIEN1,31529
A2ML1-AS2,31535
TMT1B,31542
OR6C4,31544
RCCD1,31545
PABIR1,31549
OR6C69P,31553
UNC45A,31556
FTH1P3,31565
ANXA4,31567
FAUP2,31570
ERV3-1,31584
MCRIP2P1,31596
SRSF5,31605
CIAPIN1,31611
SMIM43,31613
KIF7,31617
RSPRY1,31622
UTP14A,31624
LARS1,31632
CCT4,31635
CALCR,31636
EIF4A1P8,31637
GTF2F1,31641
ANKLE1,31643
FBLIM1P1,31647
MT1X,31654
NT5C3AP1,31658
KCNK4,31672
DNASE1L3,31681
MCTS2,31682
STIP1P3,31686
PCDHGA2,31692
CCL8,31714
CFI,31725
MCUB,31734
GBP1P1,31739;116266
RPL34,31740
RPL36P7,31750
BRD7,31754
GPR75,31763
ELAPOR2,31768
ZBTB25,31769
GPRC5D-AS1,31781
RAB11FIP4,31782
RASGRF1,31783
STON1-GTF2A1L,31786
SFMBT1,31787
CXXC4,31791
GNL3,31807
ZBTB3,31815
MYLK3,31817
EFCAB5,31832
RARRES2P2,31835
ANKRD13B,31847
DNAJC9-AS1,31851
RPLP0P6,31859
CDC23,31861
RPL31P43,31866
POR,31868
KIF20A,31869
TKFC,31872
FLOT2,31877
NRG4,31878
PMS2P3,31884;130167
PSAP,31890
GTF2IRD2B,31892
SPOCK1,31895
VSIR,31901
SP9,31906
SMIM29,31921
LDHAP5,31923
CDKN2AIPNL,31932
CPLX3,31935
SOS1,31941
ZBTB9,31955;40885
NXF3,31956
DNAJC22,31960
LPXN,31962
OR10W1,31964
GPR135,31984
CLDN3,32003
LY6S-AS1,32020;188988
DNAJC30,32022
KRT18P19,32023
OR8V1P,32027
ZNF785,32038
ALDOA,32044
FAM220CP,32052
ZNF365,32053
RPL11P3,32055;207010
TMPRSS9,32058
POM121,32060
KBTBD4,32067;215153
IZUMO4,32071
RPL23AP32,32084
LBH,32088
SLC16A9,32103
ZNF273,32114
ZNF676,32120;33064
NR1H3,32128
SATL1,32133
SAPCD2P1,32134
SLC25A1P3,32135
PPIAP81,32136
CHCHD2,32138
RPL22P22,32146
ARFGAP2,32152
MAPK1IP1L,32164
WDR6,32169
TWF1,32184
RPL21P3,32188
OLA1P2,32189
SLC25A5-AS1,32202
SNTB1,32238
SNRPA1P2,32244;272918
SHISA5P1,32274
FOXO3B,32278
KLHDC7B,32279
ERO1A,32286
CCDC51,32290
PURB,32292
CAPZA1P3,32299
HTR5A-AS1,32314
TOM1,32318
ADM2,32319
FGD4,32322
BTC,32324
AREG,32328
BICD1,32336
CXCL1,32338
EEF1A1P15,32345
APIP,32355
RHOG2P,32363
HMGB1P10,32379
ZNF287,32380
VCPKMT,32406
ATP6V1C1,32408
BMP7,32409
UBFD1,32419
HECW1,32426
ZNF286A,32428
WT1-AS,32431
GLI3,32443
GRHL2,32444
FGFR1OP2P1,32454
DNAJC24,32457
ABHD16A,32459;40116;40628;46152;52620;53266;62835
SSBP3P1,32466
ARB2A,32470
RAB5CP1,32472
ANAPC10P1,32482
BRI3P2,32487
SERBP1P1,32494
ZNF501,32509;199202
MOB1A,32510
WASHC3P1,32515
FOXB1,32517
GCNT3,32525
ENAM,32528
ZNF445,32531
ODAM,32540
KPNA4P1,32549
NDUFAF6,32550
RPL17P50,32559
UMOD,32561
JMY,32563
ZNF418,32566
FAF1,32570
MT1P1,32573
ZNF134,32574
KRBA2,32628
KRT8P39,32630
MRGPRX3,32633
HNRNPA1P32,32659
PSMC1P9,32667
MANSC1,32672;200294
NDE1,32674;204153
NHP2P2,32678
MARF1,32682;195939
OLA1P1,32690;185505;185595;189423;201120;207535;207952
PGM5,32694
PSMA1,32695
NAGA,32697
TCEA1,32700
CYP19A1,32701
ZNF813,32702
ZNF765,32704
PDXDC1,32705;188127
RPL7AP74,32706
SEPTIN3,32707
ZNF665,32712
CNN2P4,32727
CEACAM18,32734
SOD2P1,32759
OSBPL10,32767
MFF-DT,32781
GNE,32786
RPL21P75,32790
COL4A4,32801
LRRC3B,32808
TAF9BP1,32812
GATM,32822
TMEM106B,32826
NPM1P7,32839
CYB5AP4,32840
ZDHHC4P1,32852
BICRA,32854
GUSBP5,32858;43145
PPM1N,32859
STK16,32862
RPS17P1,32874;43657;50892;52130;59295;62434;63064;71037
OR2G1P,32883;42086;48618;50554;53589;54034
RPL13P,32888;40092;49674;52328;58476;178460;186560;187157
RPL5P8,32890
FITM2,32893
LEUTX,32903;202275
EAF1,32904
HNRNPH1P2,32906
MSRB1P1,32908;274271
MAP4K1,32912
TIGD7,32916
ZNF200,32920
ZNF213,32924
ATG10-IT1,32926
SZT2-AS1,32928
RBAK-RBAKDN,32935
RPL6P17,32937
AP3M2,32944
OR51E2,32952
OR51E1,32953
KRT18P17,32958
ZSCAN29,32964
UBE2G1,32967
RPS10P29,32968
GPAT4,32971
ATP5PDP3,32977
NRL,32978;213995
CPNE6,32991;213738
KRT18P29,33000
API5P2,33016
HRH1,33017
NUDT19,33020
NFE2L2,33021
TM2D2,33027
TMEM267,33034
RAPGEF4,33035
HNRNPA3P17,33045
GPR146,33046
ZNF208,33067
TULP3,33071
DYNC2I1,33077
ITIH5,33078
SMU1,33081
NGDN,33085
DDHD2,33089
PAFAH1B1,33100
CES4A,33107
ATP5PBP3,33111
PCNAP3,33112
RPL32P23,33119
RBM39P1,33126
ARPC4-TTLL3,33128
ARPC4,33130
MYO9B,33138
REPIN1,33144
ERMN,33146
RPL23AP29,33147
ATP5PBP4,33150
PLAA,33152
JMJD7,33157
ARPC3P3,33158
RPS2P55,33167
NEB,33176
PGAM1P4,33179
LINC02347,33182
SMIM7P1,33183
HAGH,33186
LINC00905,33191
CAPSL,33192
UCA1,33203
NXNP1,33205
ARF4P3,33207
AKAP8L,33218
EEF1E1-BLOC1S5,33240
CNTN4,33242
RPL21P17,33246
CPSF1P1,33251
CYP4F30P,33253;44495
POTEKP,33254
TMEM80,33264
CEP250,33274
SMCO1,33282
PLAC9P1,33283;58447;274962;274967
WEE2,33284;164260
PAXIP1-AS2,33290
BICDL1,33295
PDZD2,33296
KDM7A,33297
LDHAP4,33298
MYCBP,33301
RASSF7,33307;194927
SNRPEP2,33311
SNRPNP2,33313
TMEM213,33316
FBXL16,33326
TMEM209,33327
PTMAP2,33330
PRCD,33332
RPL7P60,33336
TEN1,33339
LINC00887,33343
LINC02026,33344
ENAHP1,33345
PGGHG,33351
ALG3,33358
AMZ2P1,33375;158294
PTMAP8,33382
ZNF709,33383
PDCD1LG2,33387
ST7-OT4,33389
RNF152P1,33393
UBE2V1P2,33395
RAB2B,33398
SMIM30,33400
PGBD4,33401
TPM3P2,33404
EI24P2,33406
HNRNPA1P41,33407
MED13,33412
COL18A1-AS1,33413;274003
ROBO3,33421
CTAGE14P,33428
C19orf38,33429
IQCJ,33435
IRX2-DT,33437
C17orf67,33452
CRACDL,33471
CHMP1A,33472
ZNF846,33473
TTC28,33474
KRTAP12-3,33475
NAV3,33476
MUC16,33477;273949
KRTAP10-9,33478
PRKRIP1,33479
SOCS6,33490
NSG1,33494
RPS3AP33,33500;215499
STARP1,33501
INTS10,33502
MAP2K7,33503
RNASE4,33512
FRS2,33514
HMGN2P39,33518
ALG9,33519
RNASE11,33520
EPHB1,33525
NPS,33531
PDCL3P5,33533
POU2AF3,33536
CMIP,33538
APTR,33540
ALDOAP2,33542
PNPP1,33549
PMS2P5,33552
CTDSP2,33555
MBLAC1,33556
CXADRP1,33566
FAM153CP,33569
RPL31P1,33571
SLC9B1P2,33574
ATP5PBP2,33586
RGPD2,33588
KHSRP,33589
PAFAH1B1P1,33599
VAC14-AS1,33601
EFCAB9,33603
APOF,33605
RPS3AP36,33606
RGPD1,33607
CD200R1L,33617
CRYBB2,33618
RPLP2P1,33620
VSTM5,33621
SELENOS,33624
CHTF8,33629
NSF,33631;188203;194999
TOMM40P2,33633
GUCD1,33634
LONRF1,33635;214026
ZFP90,33638
RPS3AP26,33640
KANSL1-AS1,33643;199165;204243
BBIP1,33646
TRIM77,33647
GNAT3,33648
LDHAP7,33650
SOCS6P1,33651
NPM1P10,33656
NIFKP1,33658
ARPIN-AP3S2,33662
RCN1P2,33671
SMARCE1P6,33674
GOLGA2P2Y,33676;47146
POM121C,33677
MPP3,33678
TMPRSS3,33683
OR7E162P,33690
TFF3,33696
SPINK13,33700
HIGD1C,33704
TMPRSS12,33706
MEG3,33707
NOTO,33711
KRT42P,33712;71196
KRTAP9-1,33713
KRTAP4-1,33714
KRTAP2-2,33718;274754
PAX1,33721
KRT18P33,33741
WDR73,33744;273685
RAB1A,33745
KRTAP5-11,33746
KRTAP5-10,33747
KRTAP5-8,33749
KRTAP5-7,33750
FRMD4B,33752
RPS4XP3,33753
CFAP53,33756
TMF1,33762
SDHCP2,33765
USP34,33767
ZC3H11C,33769
RBBP4P5,33771
GAPDHP15,33773
PCDHGA11,33774
RBBP4P4,33775
PCDHGB7,33776
GSTP1,33782
PCDHGA8,33783
PCDHGA10,33785
PGGT1BP2,33787
C2orf74,33788
PCDHA12,33789;273787
SFTPA1,33792
SLC38A1,33793
PCDHA11,33794;273784
THADA,33799
ADAM24P,33801
DOT1L,33806
THAP12P1,33809
TP53TG3,33812
POLR3DP1,33815
NDUFB5P2,33816
MUC19,33820
ZSWIM8,33822
RPS15AP20,33825
DEFB113,33827
UBE2D2,33831
RPLP1P5,33835
PRAME,33836;138336
PARP3,33841
ARSFP1,33842
SLC29A4P1,33843
CAPN11,33848
LINC02271,33849
ANKRD49P4,33850
IQCF6,33851
C10orf105,33853
LINC01913,33858
ARHGEF33,33860
HSDL2,33862
KDM4A-AS1,33863
CAPN14,33873
YPEL3,33877
SAC3D1,33880
LRRC37BP1,33882
CDIPTOSP,33883;210243
ATL3,33885
RPL5P35,33886
TOMM6,33890
MROH6,33891;193632
RPL28P1,33896
GOT2P6,33897
SEPTIN7P2,33904
CSKMT,33905
RPL21P36,33909;49514
MGARP,33921
SRMP1,33925
KSR1,33933
MS4A4E,33934
SPTLC3,33944
GIN1,33946
NPM1P31,33951
CYCSP55,33954
ARL8BP2,33955
IMPDH1P3,33961
CDRT15L2,33962
EI24P3,33963;200576
ZNF271P,33972;76884
C4orf3,33974
RAD51AP2,33976
GRAPL-AS1,33978
POLR3G,33989
KRT16P1,33994;211442
COL25A1,33995
EVPLL,33999;212348
ALKBH5,34003
DCDC2C,34005
GTF3C6P2,34007
SRSF9P1,34008
DOP1B,34010
MYT1L,34012
MED28P1,34013
AIFM3,34016
RPL5P31,34019
DRC3,34024
LINC00243,34028
LINC01588,34034
KRT17P1,34037
MYBPC3,34055
RPL36AP52,34056
KRT8P6,34058
ZSWIM7,34064
GPR33,34067
SMIM11,34071
RBM12B,34075
CRPPA,34078
DGKB,34080
NT5DC1P2,34081
HECTD1,34082
MYHAS,34088
RPL7AP18,34089
ZDHHC13,34092
VDAC2P1,34096
GSG1L2,34098
LINC01551,34107
SDR39U1,34110
ABCC1,34115;195649
CCNB2P1,34118
GAPDHP77,34120
RPL23AP59,34121
DNAJA1P3,34122
ACSM4,34123
COL28A1,34126
PHB2,34127
RPL24P7,34129
DARS1-AS1,34137
BMS1P4-AGAP5,34139
ANKRD28,34141
GNL3LP1,34143
DSTNP4,34148
FDPSP5,34149
VENTXP2,34150
CD27-AS1,34154
GLULP6,34159
MAP3K1,34160
HNRNPCP2,34163
PLA2G4E,34165
RPL21P1,34170
DUSP8P1,34172
CELSR1P1,34173
MIR497HG,34174
ANXA2R-AS1,34176
NPM1P46,34178
C22orf39,34180
MROH2B,34181
OPRPN,34185
TERF1P4,34187
CHMP1B2P,34188;190506
RADIL,34189
TTC3P1,34190
UBXN2B,34195
CDIP1,34196;188030
SCIMP,34197
ZNF594,34201
SRL,34204
TSSK2,34214
C16orf90,34220
KRTAP5-5,34235;189466;193624;273130
PRSS41,34236
KRTAP5-4,34238;188075;192998;273122
KRTAP5-3,34240;195215;200867;273115
SETD5,34241
ABCD1P4,34242;243270
ANKRD18A,34249
LINC00269,34250
IGLV8OR8-1,34257
RPS12P16,34259
CDK8P1,34260
CIMIP2B,34261
LINC00680,34264;208172
BASP1-AS1,34268
YWHAZP6,34269
GRXCR1,34273
SPATA31F2P,34274
ENHO,34275
KDM5A,34280
ADAM5,34281
ROCK1,34286
IFITM3,34289
CFAP90,34290
UBE2QL1,34293;273966
IFITM2,34294
WDR19,34295
UBA52P6,34297
LINC02649,34317
LINC02982,34318;200994
KCNU1,34322
DHRS4-AS1,34323;213849
KRTAP13-2,34324
CLDN8,34328
RNF212B,34330
CHMP5P1,34342
CEP19,34349
NPRL3,34352
DDX3X,34353
WASIR1,34354;411915
WHAMMP4,34355;157369
MAGEB16,34361
MAGEB17,34368
THUMPD1P1,34374
EIF5P1,34377
OR7E91P,34381;213603
KRT18P13,34392
TRMT9B,34401;218464
CYP51A1P3,34403
DEFB130A,34405
ZNF705D,34409;215146
MRPL3P1,34421
TUBA3C,34424
C1QBPP1,34426
ZNF705B,34427;216343
HSPD1P8,34428
DEFB108C,34445;194698;215441
ZNF705G,34447;189316;215885
MYL5,34449
MIR99AHG,34456
TPTEP2-CSNK1E,34465
HMGB3P7,34468
LL22NC01-81G9.3,34470
COLEC12,34488
DIP2A,34501
PSMA6P1,34502
MIR17HG,34505
PEX12P1,34506
SELENOM,34515
OR7E156P,34517
PCBP3,34518
LINC02408,34520
OR7E104P,34524
MICA,34530;40551;42965;42996;45412
CTAGE12P,34538
RPL29P35,34542
SGSM1,34543
LINC00205,34545
RPS2P54,34546
KRTAP10-12,34547
KRTAP10-6,34549
KRTAP10-5,34552
KRTAP10-4,34553
KRTAP10-1,34554
GGT1,34558
MAPK4,34560;204147
AATBC,34561
SERPINE3,34562
DLEU7,34563
SKOR2,34567
SIAH3,34568
RCN1P1,34574
CES5AP1,34576;203962
LINC00390,34577
UMODL1,34578
OR7E101P,34583
CALM2P3,34584
LINC00598,34585
DSCAM,34593;273481
MORC3,34602
IFIT1P1,34609
EFCAB8,34619
LINC00544,34625
DEFB116,34629
DKKL1P1,34630
DEFB115,34631
RBM11,34644
TTTY5,34647
CNN2P7,34648
GAB4,34650
GRK6P1,34654
ESRRAP1,34655
BCORP1,34656;115882
C9orf152,34659
SRSF10P2,34660
KANK1P1,34661
C20orf202,34662
KLHDC7A,34675
HMX1,34680;243133
WASH8P,34690;163973
GCGR,34698;242304
ZG16,34700
MAFIP,34701
HSF1,34711;214183
RPL17P40,34715;204941
MFFP1,34717
CCNL2,34721
MRPL20P1,34724
LINC02487,34729
TAF9BP2,34731
CCR2,34737
FAM72D,34738
MASP2,34741
CFL1P6,34743
CENPS-CORT,34744
SLC2A7,34748
RSL24D1P4,34764
RFKP1,34765
LINC01139,34767
QRSL1P1,34774
H3P4,34783
LINC01356,34785
THAP3P1,34786;43302
FEN1P1,34789
CAPNS1P1,34790
MARCKSL1P2,34794
MYSM1,34798
SHISAL2A,34799
SKINT1L,34802
MMACHC,34803
RPL23AP17,34804
EEF1A1P46,34807
NBPF17P,34808
SZRD1,34809;272928
BRWD1P1,34811
TTC34,34812;188363
MIR942,34814
MIR190B,34815
MIR873,34816
MIR892A,34817
MIR921,34818
MIR300,34819
MIR297,34820
MIR876,34821
MIR933,34822
MIR208B,34823
MIR935,34824
MIR450B,34825
MIR888,34826
MIR874,34827
MIR298,34828
MIR938,34829
MIR922,34830
MIR891A,34831
MIR944,34832
MIR934,34833
MIR891B,34834
MIR875,34835
MIR890,34836
MIR887,34837
MIR936,34838
MIR937,34839
MIR940,34840
MIR892B,34841
MIR889,34842
MIR877,34843
MIR943,34844
MIR939,34845;217434
MIR885,34846
MIR941-2,34847
MIR513C,34848
MIR541,34849
MIR8485,34850
MIR920,34851
MIR941-4,34852
MMD2,34858
CLHC1,34862
AGR2,34863
RPL21P28,34865
HNRNPA3P1,34868
DBIP1,34870
P2RX6,34871
RPL22P12,34886
MRPL42P3,34889
LINC03010,34892
YAP1P1,34895
MTCYBP4,34900
GAREM2,34905
SSBP3P6,34906;274976
MEI1,34910
NUS1P4,34911
CRIPTOP4,34913
XPO1,34915
ACTG1P18,34916
CNN3P1,34921
CACNA1I,34928
FAM240C,34932;198944
MTCO1P56,34940
CHCHD10,34941;195209
HSPA8P15,34942
RBM33-DT,34944
RPL7AP36,34951
USP21P1,34956
ST13P16,34965
RPS3AP23,34966
DHFRP6,34968
IQCB2P,34971
GP5,34977
DNAJC19P6,34983
RAB1AP2,34984
RPSAP45,34988
RPL15P9,34992
R3HDM2P2,34993
SERPINB8P1,34998
FABP12P1,35003
HDAC9,35004
HNRNPA1P1,35011
LHFPL3,35015
CYRIB,35018
RPS27P15,35027
KRT18P22,35028
SEC14L6,35032
PARG,35033
RPS4XP8,35034
RPS29P13,35035
OR2J4P,35044;47108;53974;62221;64618;65638;67915
RPS2P29,35045
KCTD17,35047
MTND4P13,35048
RPS24P12,35049
TMSB4XP8,35050
MTCO2P33,35055
PPARA,35062
TUBB8P2,35066
ZNRF3,35073
GGTLC4P,35074
ZKSCAN8P2,35084
CPSF1P2,35091
MBL3P,35092
RPSAP43,35093
CYCSP45,35111
HSPD1P16,35115
EEF1GP6,35117
ANKRD20A7P,35123
ERHP2,35127
CBX3P9,35128
FAM47DP,35131
OR1F12P,35136
HLFP1,35140
ZNF681,35141
MTND4LP20,35142
GSTA12P,35149
TCL1A,35150
FTH1P19,35151
RPL35P2,35158
PGAM1P10,35160
OR4F7P,35166
RPL21P61,35176
FBXO11,35181
KIAA1210,35182
RPS20P2,35184
EFTUD2,35185
RASGRP3,35189
OR2E1P,35196
HMGB1P20,35198
GSTT2,35206;193426
SEC14L2,35208
SSXP10,35209
H3P27,35212
GAPDHP72,35224
LYPLA1P3,35225
SAR1B,35229
MEX3D,35237
TF,35238
MTCO2P31,35241
H2BC16P,35243
SOCS5P5,35250
HERC3,35253;115016
CPE,35257
SYCE3,35260
TNPO3P2,35261
ATP5PBP6,35264
RPS27AP11,35273
H3P28,35276
CNGA1,35277
EEF1AKMT4-ECE2,35280
RPA3P2,35284
ASS1P1,35288
KMT5A,35293
FRMD5,35296
RPL21P67,35299
NUFIP1P1,35300
PARLP2,35302
RPL7P58,35303
ELFN2,35305;52080
LTBP1,35312
GABRR2,35314
IGSF23,35324
FGF7P8,35326
PHF14,35338
MTND4LP19,35339
POU6F2,35342
PTCHD3P3,35347
CLDN5,35351
NPM1P37,35358
FGA,35359
SUMO2P13,35361
RPL35P3,35366
EIF4EBP2P3,35370
MRPL42P2,35376
NGRNP4,35388
RPL27AP7,35390
ACTBP8,35391
H2AC9P,35392
INO80D,35394;208204
HNRNPH1P1,35401
RPL26P20,35410
BMPR1AP1,35413
ZGLP1,35415
RPL31P32,35420
IGBP1-AS2,35423
SPTLC1P3,35430
RPSAP42,35433
OR2T32P,35435
MYH8,35440
C16orf86,35444
TPTE2P2,35448
ZNF839P1,35453
HMGB1P17,35457
MTMR9LP,35458;49089
RPL10P10,35462
TPT1P4,35470
PRELID1P1,35472
RPS7,35477
NGRNP2,35481
TATDN2P2,35483
SNAPC5P1,35489
VCF1,35492
HNRNPA1P58,35493
LAP3P1,35498
RAET1K,35499;134474
CSF2RB,35503
H3C15,35511
PPIHP2,35515
SFR1P1,35523
FEM1AP3,35525
CMPK1P1,35527
WWC2,35530
HNRNPUL2-BSCL2,35531
GTF2A1L,35535
RPL7P27,35539
VN1R12P,35540
NPM1P38,35554
RPL21P19,35556
RPL5P20,35558
MAPK6P3,35562
PPIAP9,35563;43253;44771;58898;60047;60679;60933;63673
NAA40P1,35577
RPS15AP19,35584
RNF216P1,35586
HMGB3P19,35587
PMS2CL,35588
ZNF736P10Y,35592
RPL6P18,35598
GCNT1P4,35619
MTRES1P1,35624
RPS18P8,35625
GPR61,35630
CWC22,35632
PAXIP1,35634
MTCYBP36,35635
RPL7P25,35637
TUBB2BP1,35638
HOXD12,35640
COX6A1P3,35641
LIPK,35647
LINC00339,35651
RPL5P19,35656
HNRNPA1P37,35661
SLC25A6P6,35662
GSTA8P,35666
NDUFAB1P1,35669
H1-12P,35670
MRPL35P1,35671
RPL8P1,35672
MESTP1,35678
NIP7P3,35686
GPC1-AS1,35688
RPL17P25,35689
KRT18P50,35691
B3GALNT2P1,35692
ACY1,35695
STEAP1B,35696
ARL4AP5,35698
TNFSF18,35699
RPL35AP18,35708
PRRC2CP1,35710
ZNF402P,35712
LIPN,35720
DNAJC2P1,35722
RPL37P15,35728
AK4P5,35730
SPIN2P1,35733
PTPN11P3,35737
BOLA2P3,35745
MORF4L1P1,35752
ELF2P2,35756
RPL21P69,35758
H3C9P,35759
ODC1-DT,35760
RPL5P21,35761
NCOR2,35762
LINC02531,35774
NUDT19P3,35776
TFGP1,35778
SELENOKP3,35782
FAM136FP,35784
ATG9B,35785
LIPM,35789
STON1,35792
INTS1,35797
BTBD10P2,35800
RPL17P23,35801
NEPNP,35803
RPS25P7,35804
DMRTA2,35808
ZNF792,35811
NDUFB4P4,35817
HSPD1P10,35820
DDX18P3,35822
ANXA2P3,35830
RPL7AP35,35836
CASTOR1,35851
KRT18P52,35852
MTMR9P1,35853
RSL24D1P1,35856
PAPOLB,35860
SUN2,35872
GLRX3P2,35876
PIMREGP3,35884;243770
MYH6,35887
MTA3,35888
OR4F1P,35889
RPS26P29,35895
CIR1P3,35897
RPS4XP9,35903
GSTM2P1,35909
PIMREGP1,35912
TUBBP9,35924
DAZ1,35926
PSMC1P11,35930
YWHAZP10,35935
RAET1M,35936
HNRNPA1P19,35940
TAPT1,35942
CEACAM16,35946
NUCB1,35947
ABCG5,35949
HSPE1P26,35957
LINC01644,35966
KRT19P2,35973;150724
ITGAEP1,35975
GAPDHP63,35978
PPIAP31,35984
ADGRV1,35992
ANKRD18EP,36001
PKMP3,36006
MTCO3P31,36012
TFB2MP1,36018
ZNF603P,36032
PPP1R3G,36034
CD83P1,36036
MTCH1P1,36039
MYL6B,36047
NDUFS5P1,36049
NUP50P2,36052
GAGE12D,36054
RPL32P16,36060
KRT19P1,36066
TMEM196,36070
KRT8P42,36072
TUBB3P1,36076
TDRD15,36077;273439
RPL23P8,36083
ISG20L2P1,36089
RCC2P7,36090
NXPH1,36103
THAP12P5,36104
RPL12P23,36108
LDHAL6FP,36117
RPL7L1P20,36118
SUMO2P12,36119
LIG4,36120
ZNF602P,36121
TFIP11,36124
HDGFP1,36127
C11orf98P2,36132
HNRNPABP1,36142
CACYBPP3,36145
SEPTIN14P6,36146
HMGB1P13,36147
VDAC1P8,36149
ATF1P1,36154
KRT8P43,36158
RPL21P64,36160
PSG7,36163
EXOSC8P1,36167
H4C10P,36168
RPL21P65,36172
POM121L14P,36175
SLC25A5P7,36183
BRD7P4,36184
RPL12P47,36188
MEX3C,36190
NUP50P4,36196
VN1R13P,36200
MIF-AS1,36201;198880
NCSTNP1,36207
GSTA9P,36209
RPS4XP7,36220
RPS6P7,36221
MRFAP1P1,36224
TXNP7,36226
AAK1,36227
MRPL32P1,36228
OR2W2P,36231
HMGB3P18,36237
RPL31P28,36238
RPL13AP15,36239
SMCR8,36266;211204
RMDN1,36270
ARF1P1,36274
DNAJA1P4,36276
HNRNPDP2,36277
ZSCAN12P1,36282
FCF1P5,36283
OR2W4P,36286
RPS16P5,36287
FTH1P26,36292
